Restaurant Name,Url,Rating,Votes,Address,Source,Zip,check,new_zip
Fritanga Montelimar Inc,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192786-Reviews-Fritanga_Montelimar_Inc-Miami_Florida.html,,,"15722 SW 72nd St, Miami, FL 33193-5059",TripAdvisor,-5059,FALSE,33193
Kitchen M,http://www.tripadvisor.in/Restaurant_Review-g34438-d4854667-Reviews-Kitchen_M-Miami_Florida.html,"1,432 of 3,600",1,"6468 Hollywood Blvd, Miami, FL FL 33024",TripAdvisor,33024,TRUE,33024
Taco Bell,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182251-Reviews-Taco_Bell-Miami_Florida.html,,,"10580 SW 8th St, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Anita Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d914706-Reviews-Anita_Bakery-Miami_Florida.html,"1,285 of 3,600",1,"6741 NW 37th Ct, Miami, FL 33147",TripAdvisor,33147,TRUE,33147
Au Bon Pain,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207579-Reviews-Au_Bon_Pain-Miami_Florida.html,"1,355 of 3,600",2,"800 Brickell Ave, Ste 110, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Karla Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d5104698-Reviews-Karla_Bakery-Miami_Florida.html,,,"8353 W Flagler St, Miami, FL 33144-2072",TripAdvisor,-2072,FALSE,33144
Shawarma Mediterranean Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d2662450-Reviews-Shawarma_Mediterranean_Grill-Miami_Florida.html,"1,234 of 3,600",5,"11752 SW 88 Street, Miami, FL",TripAdvisor,"i, FL",FALSE,
Giardino Gourmet Salads,http://www.tripadvisor.in/Restaurant_Review-g34438-d3188713-Reviews-Giardino_Gourmet_Salads-Miami_Florida.html,"1,512 of 3,600",1,"2346 Ponce de Leon Blvd., Coral Gables, FL, 33134, Miami, FL",TripAdvisor,"i, FL",FALSE,
the atrium,http://www.tripadvisor.in/Restaurant_Review-g34438-d1139011-Reviews-The_atrium-Miami_Florida.html,"783 of 3,600",3,"4400 NW 87th Avenue, Miami, FL",TripAdvisor,"i, FL",FALSE,
Tropical Perk Corp,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193488-Reviews-Tropical_Perk_Corp-Miami_Florida.html,,,"2000 S Dixie Hwy, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Chef Turrent,http://www.tripadvisor.in/Restaurant_Review-g34438-d937894-Reviews-Chef_Turrent-Miami_Florida.html,,,"707 NW 27th Ave, Miami, FL 33125",TripAdvisor,33125,TRUE,33125
Iron Side Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d2526664-Reviews-Iron_Side_Cafe-Miami_Florida.html,"952 of 3,600",3,"7600 NE 4th Ct, Miami, FL",TripAdvisor,"i, FL",FALSE,
Royal Castle,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194015-Reviews-Royal_Castle-Miami_Florida.html,,,"2700 NW 79th St, Miami, FL 33147-5437",TripAdvisor,-5437,FALSE,33147
Subway Coral Reef,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207851-Reviews-Subway_Coral_Reef-Miami_Florida.html,,,"15063 S Dixie Hwy, Miami, FL 33176-7930",TripAdvisor,-7930,FALSE,33176
100 Montaditos,http://www.tripadvisor.in/Restaurant_Review-g34438-d3974116-Reviews-100_Montaditos-Miami_Florida.html,"1,241 of 3,600",7,"244 Biscayne Blvd., Downtown Miami, Miami, FL 33132",TripAdvisor,33132,TRUE,33132
Tortilleria Truchita,http://www.tripadvisor.in/Restaurant_Review-g34438-d4370252-Reviews-Tortilleria_Truchita-Miami_Florida.html,,,"1751 W Flagler St, Miami, FL 33135-2082",TripAdvisor,-2082,FALSE,33135
Mike's Pizzeria & Italian,http://www.tripadvisor.in/Restaurant_Review-g34438-d466988-Reviews-Mike_s_Pizzeria_Italian-Miami_Florida.html,"168 of 3,600",17,"13712 SW 84th St, Miami, FL 33183-4040",TripAdvisor,-4040,FALSE,33183
Mimi's Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207553-Reviews-Mimi_s_Cafe-Miami_Florida.html,,,"7400 SW 88th St, Ste 208, Miami, FL 33156",TripAdvisor,33156,TRUE,33156
Popeyes Chicken & Biscuits,http://www.tripadvisor.in/Restaurant_Review-g34438-d5593717-Reviews-Popeyes_Chicken_Biscuits-Miami_Florida.html,"1,300 of 3,600",1,"1501 NW 20th St, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Charley's Grilled Subs,http://www.tripadvisor.in/Restaurant_Review-g34438-d4560003-Reviews-Charley_s_Grilled_Subs-Miami_Florida.html,"973 of 3,600",3,"19575 Biscayne Blvd Ste 1397, Ste 1397, Miami, FL 33180",TripAdvisor,33180,TRUE,33180
Camila's Restaurants,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193484-Reviews-Camila_s_Restaurants-Miami_Florida.html,"333 of 3,600",96,"129 SE 1st Ave, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
McDonald's,http://www.tripadvisor.in/Restaurant_Review-g34438-d1673175-Reviews-McDonald_s-Miami_Florida.html,"1,761 of 3,600",8,"1400 SW 8th Street, Little Havana, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
Tien Hung Chinese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d928367-Reviews-Tien_Hung_Chinese_Restaurant-Miami_Florida.html,"1,679 of 3,600",1,"15154 NE 6th Ave, Miami, FL 33162-5034",TripAdvisor,-5034,FALSE,33162
Brasa Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4196476-Reviews-Brasa_Grill-Miami_Florida.html,"1,659 of 3,600",1,"2653 NW 20th St, Miami, FL 33142-7105",TripAdvisor,-7105,FALSE,33142
Jolly's Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d925853-Reviews-Jolly_s_Grill-Miami_Florida.html,,,"705 NE 167TH St, Miami, FL 33162-2404",TripAdvisor,-2404,FALSE,33162
El Rinconcito Latino,http://www.tripadvisor.in/Restaurant_Review-g34438-d1192479-Reviews-El_Rinconcito_Latino-Miami_Florida.html,"147 of 3,600",31,"9979 SW 142nd Ave, Miami, FL 33186-6844",TripAdvisor,-6844,FALSE,33186
Diana Bakery Inc,http://www.tripadvisor.in/Restaurant_Review-g34438-d4608804-Reviews-Diana_Bakery_Inc-Miami_Florida.html,"1,119 of 3,600",1,"2328 NW 7th St, Miami, FL 33125",TripAdvisor,33125,TRUE,33125
La Quintica,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207843-Reviews-La_Quintica-Miami_Florida.html,,,"12848 SW 8th St, Miami, FL 33184",TripAdvisor,33184,TRUE,33184
Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182396-Reviews-Burger_King-Miami_Florida.html,,,"7070 Bird Rd, Miami, FL 33155",TripAdvisor,33155,TRUE,33155
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182269-Reviews-Subway-Miami_Florida.html,,,"7379 Bird Rd, Miami, FL 33155",TripAdvisor,33155,TRUE,33155
Nonna Maria,http://www.tripadvisor.in/Restaurant_Review-g34438-d844089-Reviews-Nonna_Maria-Miami_Florida.html,"1,561 of 3,600",2,"14146 SW 8th St, Miami, FL 33184-3105",TripAdvisor,-3105,FALSE,33184
The Blue Piano,http://www.tripadvisor.in/Restaurant_Review-g34438-d2405943-Reviews-The_Blue_Piano-Miami_Florida.html,"1,686 of 3,600",2,"4600 NE 2nd Ave, Ste 11, Miami, FL 33137-3441",TripAdvisor,-3441,FALSE,33137
Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182223-Reviews-Burger_King-Miami_Florida.html,,,"101 Miracle Mile, Miami, FL 33134",TripAdvisor,33134,TRUE,33134
Pepper's Burrito Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207924-Reviews-Pepper_s_Burrito_Grill-Miami_Florida.html,"872 of 3,600",1,"229 SW 8th St, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Sunshine Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4206105-Reviews-Sunshine_Cafe-Miami_Florida.html,,,"8180 NW 36th Ave, Miami, FL 33147-4411",TripAdvisor,-4411,FALSE,33147
miss yip chinese cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d2090605-Reviews-Miss_yip_chinese_cafe-Miami_Florida.html,"1,778 of 3,600",29,"900 Biscayne Blvd, Ste 104, Miami, FL 33132-1560",TripAdvisor,-1560,FALSE,33132
Malanga Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d2701665-Reviews-Malanga_Cafe-Miami_Florida.html,"608 of 3,600",45,"12313 S Dixie Hwy, Miami, FL 33156",TripAdvisor,33156,TRUE,33156
Michael's Diner,http://www.tripadvisor.in/Restaurant_Review-g34438-d4860393-Reviews-Michael_s_Diner-Miami_Florida.html,"1,741 of 3,600",1,"11045 NW 7th Ave, Miami, FL 33168",TripAdvisor,33168,TRUE,33168
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182400-Reviews-Subway-Miami_Florida.html,"471 of 3,600",14,"5789 NW 7th St, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
Atlantic Chinese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d5084333-Reviews-Atlantic_Chinese_Restaurant-Miami_Florida.html,,,"12495 NE 6th Ct, Miami, FL 33161",TripAdvisor,33161,TRUE,33161
Narco Bollo,http://www.tripadvisor.in/Restaurant_Review-g34438-d805956-Reviews-Narco_Bollo-Miami_Florida.html,"1,240 of 3,600",2,"2557 NW 79th Ave, Miami, FL",TripAdvisor,"i, FL",FALSE,
Ace of Cupcakes,http://www.tripadvisor.in/Restaurant_Review-g34438-d5224121-Reviews-Ace_of_Cupcakes-Miami_Florida.html,,,"1039 Nw 130 Ave, Miami, FL 33182",TripAdvisor,33182,TRUE,33182
Mario The Baker,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207554-Reviews-Mario_The_Baker-Miami_Florida.html,,,"8565 Coral Way, Miami, FL 33155",TripAdvisor,33155,TRUE,33155
IHOP,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182007-Reviews-IHOP-Miami_Florida.html,"753 of 3,600",25,"285 NW 42nd Ave, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
The Grove Spot,http://www.tripadvisor.in/Restaurant_Review-g34438-d518553-Reviews-The_Grove_Spot-Miami_Florida.html,"706 of 3,600",27,"3324 Virginia Street, Coconut Grove, Miami, FL 33133-5220",TripAdvisor,-5220,FALSE,33133
Kfc,http://www.tripadvisor.in/Restaurant_Review-g34438-d5101567-Reviews-Kfc-Miami_Florida.html,,,"701 NW 119th St, Miami, FL 33168",TripAdvisor,33168,TRUE,33168
Sake Room,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207840-Reviews-Sake_Room-Miami_Florida.html,"88 of 3,600",6,"275 NE 18th St, Miami, FL 33132",TripAdvisor,33132,TRUE,33132
Conchita Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207894-Reviews-Conchita_Cafeteria-Miami_Florida.html,,,"21 SW 8th Ave, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
94th Aero Squadron,http://www.tripadvisor.in/Restaurant_Review-g34438-d480824-Reviews-94th_Aero_Squadron-Miami_Florida.html,"107 of 3,600",191,"1395 NW 57TH Ave, Miami, FL 33126-2095",TripAdvisor,-2095,FALSE,33126
Lan Pan-Asian Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d465999-Reviews-Lan_Pan_Asian_Cafe-Miami_Florida.html,"248 of 3,600",41,"8332 S Dixie Hwy, Miami, FL 33143-7714",TripAdvisor,-7714,FALSE,33143
Churchill's Pub,http://www.tripadvisor.in/Restaurant_Review-g34438-d495335-Reviews-Churchill_s_Pub-Miami_Florida.html,"1,507 of 3,600",5,"5501 NE 2nd Ave, Miami, FL 33137-2503",TripAdvisor,-2503,FALSE,33137
Doggi Style,http://www.tripadvisor.in/Restaurant_Review-g34438-d5074939-Reviews-Doggi_Style-Miami_Florida.html,,,"2342 Sw 67th Ave, Miami, FL 33155",TripAdvisor,33155,TRUE,33155
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562614-Reviews-Subway-Miami_Florida.html,"1,436 of 3,600",1,"13652 SW 88th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
China Wok Take-Out,http://www.tripadvisor.in/Restaurant_Review-g34438-d4204869-Reviews-China_Wok_Take_Out-Miami_Florida.html,,,"3855 SW 137th Ave, Ste 3, Miami, FL 33175",TripAdvisor,33175,TRUE,33175
"MaiTardi
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d2021692-Reviews-MaiTardi-Miami_Florida.html,,4,"163 Northeast 39th Street, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
Gourmet Gourmet Miami,http://www.tripadvisor.in/Restaurant_Review-g34438-d3648191-Reviews-Gourmet_Gourmet_Miami-Miami_Florida.html,,,"4249 West Flagler Street, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
LA Sweets - Sunset Place,http://www.tripadvisor.in/Restaurant_Review-g34438-d5094130-Reviews-LA_Sweets_Sunset_Place-Miami_Florida.html,,,"5701 Sunset Drive #152, Miami, FL 33143",TripAdvisor,33143,TRUE,33143
Lili's Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4509168-Reviews-Lili_s_Cafeteria-Miami_Florida.html,,,"10759 SW 56th St, Miami, FL 33165",TripAdvisor,33165,TRUE,33165
Fritanga Nicaraguense,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192782-Reviews-Fritanga_Nicaraguense-Miami_Florida.html,,,"1221 NW 119th St, Miami, FL 33167",TripAdvisor,33167,TRUE,33167
La Bistecca de chichi,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207917-Reviews-La_Bistecca_de_chichi-Miami_Florida.html,"1,649 of 3,600",1,"8347 N.W. 36 st, Miami, FL 33166",TripAdvisor,33166,TRUE,33166
Sushi Runner,http://www.tripadvisor.in/Restaurant_Review-g34438-d5109025-Reviews-Sushi_Runner-Miami_Florida.html,"346 of 3,600",7,"4711 NW 79th Ave, Miami, FL 33166-5452",TripAdvisor,-5452,FALSE,33166
Govinda's Garden,http://www.tripadvisor.in/Restaurant_Review-g34438-d2171416-Reviews-Govinda_s_Garden-Miami_Florida.html,"474 of 3,600",8,"100 south Miami ave # 3, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Ni.do. Caffe and Mozzarella Bar,http://www.tripadvisor.in/Restaurant_Review-g34438-d2618410-Reviews-Ni_do_Caffe_and_Mozzarella_Bar-Miami_Florida.html,"102 of 3,600",32,"7295 Biscayne Blvd, Miami, FL 33138",TripAdvisor,33138,TRUE,33138
Pop's Pizza and Subs,http://www.tripadvisor.in/Restaurant_Review-g34438-d2369689-Reviews-Pop_s_Pizza_and_Subs-Miami_Florida.html,"1,757 of 3,600",7,"10660 NW 7th St (Fontainebleau Blvd), Miami, FL 33172",TripAdvisor,33172,TRUE,33172
Caribco Shrimp Market,http://www.tripadvisor.in/Restaurant_Review-g34438-d4369970-Reviews-Caribco_Shrimp_Market-Miami_Florida.html,,,"19575 Biscayne Blvd, Ste 1429, Miami, FL 33180",TripAdvisor,33180,TRUE,33180
Peru To Go,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207647-Reviews-Peru_To_Go-Miami_Florida.html,,,"13911 SW 66 th Street, Miami, FL 33183",TripAdvisor,33183,TRUE,33183
Rice House of Kabob,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182155-Reviews-Rice_House_of_Kabob-Miami_Florida.html,"1,482 of 3,600",1,"13742 SW 56th St, Miami, FL 33175",TripAdvisor,33175,TRUE,33175
Au Bon Pain,http://www.tripadvisor.in/Restaurant_Review-g34438-d4370956-Reviews-Au_Bon_Pain-Miami_Florida.html,"409 of 3,600",5,"777 NW 72nd Ave, Ste 3019, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
Sugar cane,http://www.tripadvisor.in/Restaurant_Review-g34438-d3175121-Reviews-Sugar_cane-Miami_Florida.html,"404 of 3,600",38,"32 and 2nd NE, Miami, FL",TripAdvisor,"i, FL",FALSE,
El Palacio Sport Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193433-Reviews-El_Palacio_Sport_Cafe-Miami_Florida.html,,,"3632 NW 25th Ave, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Chicken Kitchen,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193479-Reviews-Chicken_Kitchen-Miami_Florida.html,,,"10800 Biscayne Blvd, Ste 820, Miami, FL 33161",TripAdvisor,33161,TRUE,33161
D and BATM Service,http://www.tripadvisor.in/Restaurant_Review-g34438-d4199773-Reviews-D_and_BATM_Service-Miami_Florida.html,,,"3010 S Douglas Rd, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Emilys & Sushi House,http://www.tripadvisor.in/Restaurant_Review-g34438-d5426567-Reviews-Emilys_Sushi_House-Miami_Florida.html,,,"20 W Flagler, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Clubhouse One,http://www.tripadvisor.in/Restaurant_Review-g34438-d2211734-Reviews-Clubhouse_One-Miami_Florida.html,"1,381 of 3,600",26,"Miami International Airport, Terminal D 1640 NW 42nd Ave Miami, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
The Sub Station,http://www.tripadvisor.in/Restaurant_Review-g34438-d4508889-Reviews-The_Sub_Station-Miami_Florida.html,,,"119 SE 2nd Ave, Miami, FL 33131-1501",TripAdvisor,-1501,FALSE,33131
Pop's Pizza & Subs,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207876-Reviews-Pop_s_Pizza_Subs-Miami_Florida.html,"1,799 of 3,600",,"3623 NW 36th St, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Mint Leaf - Brickell,http://www.tripadvisor.in/Restaurant_Review-g34438-d2086132-Reviews-Mint_Leaf_Brickell-Miami_Florida.html,"1,135 of 3,600",28,"1063 SW 1st Avenue, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Snapper's Seafood Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d5563110-Reviews-Snapper_s_Seafood_Restaurant-Miami_Florida.html,"1,382 of 3,600",1,"14501 South Dixie Highway, Miami, FL 33176",TripAdvisor,33176,TRUE,33176
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4369365-Reviews-Subway-Miami_Florida.html,,,"7 NW 183rd St, Miami, FL 33169",TripAdvisor,33169,TRUE,33169
Dcquintero,http://www.tripadvisor.in/Restaurant_Review-g34438-d4282225-Reviews-Dcquintero-Miami_Florida.html,,,"6730, Miami, FL",TripAdvisor,"i, FL",FALSE,
Wee-Bag-it,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182290-Reviews-Wee_Bag_it-Miami_Florida.html,,,"1441 Brickell Ave, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
The Coffee Bean & Tea Leaf,http://www.tripadvisor.in/Restaurant_Review-g34438-d4937759-Reviews-The_Coffee_Bean_Tea_Leaf-Miami_Florida.html,,,"1051 NW 14th St, Ste 120, Miami, FL 33136-2111",TripAdvisor,-2111,FALSE,33136
"La Cocotte
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d1965929-Reviews-La_Cocotte-Miami_Florida.html,,,"150 West Flagler Street, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
The Bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d6034218-Reviews-The_Bistro-Miami_Florida.html,"661 of 3,600",3,"200 Se 2nd Ave, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Seascape Chinese Hospital Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d5210083-Reviews-Seascape_Chinese_Hospital_Restaurant-Miami_Florida.html,,,"11thStreet, Miami Beach, Florida, United State., Miami, FL",TripAdvisor,"i, FL",FALSE,
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4334586-Reviews-Subway-Miami_Florida.html,"1,231 of 3,600",2,"444 Brickell Ave, Ste P41, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Two Chefs Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d466996-Reviews-Two_Chefs_Restaurant-Miami_Florida.html,"408 of 3,600",43,"8287 South Dixie Highway, Miami, FL 33143",TripAdvisor,33143,TRUE,33143
Bengalindiancuisine@face,http://www.tripadvisor.in/Restaurant_Review-g34438-d5217625-Reviews-Bengalindiancuisine_face-Miami_Florida.html,,,"2010 Biscayne blvd, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
Total Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192802-Reviews-Total_Cafeteria-Miami_Florida.html,,,"1401 NW 23rd St, Miami, FL 33142-7623",TripAdvisor,-7623,FALSE,33142
Ying Lee Chinese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4201277-Reviews-Ying_Lee_Chinese_Restaurant-Miami_Florida.html,,,"1297 NW 103rd St, Miami, FL 33147-1425",TripAdvisor,-1425,FALSE,33147
The Oceanaire Seafood Room,http://www.tripadvisor.in/Restaurant_Review-g34438-d736733-Reviews-The_Oceanaire_Seafood_Room-Miami_Florida.html,"505 of 3,600",171,"900 S Miami Ave, Suite 111, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Miss Saigon Vietnamese Resturant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4437948-Reviews-Miss_Saigon_Vietnamese_Resturant-Miami_Florida.html,"734 of 3,600",2,"167 St, No Miami Ave, Miami, FL",TripAdvisor,"i, FL",FALSE,
Cascade Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207624-Reviews-Cascade_Restaurant-Miami_Florida.html,,,"7140 SW 8th St, Miami, FL 33144",TripAdvisor,33144,TRUE,33144
D'lites,http://www.tripadvisor.in/Restaurant_Review-g34438-d916467-Reviews-D_lites-Miami_Florida.html,"1,719 of 3,600",4,"20695 Biscayne Blvd Ste 6, Miami, FL 33180",TripAdvisor,33180,TRUE,33180
Dolci Peccati Gelato,http://www.tripadvisor.in/Restaurant_Review-g34438-d3774560-Reviews-Dolci_Peccati_Gelato-Miami_Florida.html,"546 of 3,600",2,"274 NE 59th Street, Food Truck on the road, Miami, FL",TripAdvisor,"i, FL",FALSE,
Gusto Express Miami,http://www.tripadvisor.in/Restaurant_Review-g34438-d4802456-Reviews-Gusto_Express_Miami-Miami_Florida.html,"388 of 3,600",3,"1130 Collins Avenue, Miami, FL",TripAdvisor,"i, FL",FALSE,
"Life Food Gourmet
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d3179731-Reviews-Life_Food_Gourmet-Miami_Florida.html,,1,"1248 SW 22nd St, Miami, FL",TripAdvisor,"i, FL",FALSE,
Caffe Di Notte,http://www.tripadvisor.in/Restaurant_Review-g34438-d2403766-Reviews-Caffe_Di_Notte-Miami_Florida.html,"126 of 3,600",15,"9793 Sunset Drive, Miami, FL",TripAdvisor,"i, FL",FALSE,
Mandolin Aegean Bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d1761726-Reviews-Mandolin_Aegean_Bistro-Miami_Florida.html,"15 of 3,600",217,"4312 NE 2nd Ave, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
Miami Subs Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181608-Reviews-Miami_Subs_Grill-Miami_Florida.html,,,"3030 Grand Ave, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Bargello Bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d2540020-Reviews-Bargello_Bistro-Miami_Florida.html,"1,557 of 3,600",2,"8888 SW 136th Street, Miami, FL",TripAdvisor,"i, FL",FALSE,
Croissant D'or,http://www.tripadvisor.in/Restaurant_Review-g34438-d934420-Reviews-Croissant_D_or-Miami_Florida.html,"771 of 3,600",16,"202 SE 1st St, Miami, FL 33131-1902",TripAdvisor,-1902,FALSE,33131
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4369676-Reviews-Subway-Miami_Florida.html,,,"9326 SW 56th St, Miami, FL 33165",TripAdvisor,33165,TRUE,33165
LongHorn Steakhouse,http://www.tripadvisor.in/Restaurant_Review-g34438-d466875-Reviews-LongHorn_Steakhouse-Miami_Florida.html,"278 of 3,600",78,"1630 NW 87TH Ave, Miami, FL 33172-2614",TripAdvisor,-2614,FALSE,33172
Royal Castle Burgers,http://www.tripadvisor.in/Restaurant_Review-g34438-d5481908-Reviews-Royal_Castle_Burgers-Miami_Florida.html,,,"7900 NW 27th Ave, Miami, FL 33147",TripAdvisor,33147,TRUE,33147
Porketta,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182301-Reviews-Porketta-Miami_Florida.html,,,"45 Northeast 3rd avenue, Miami, FL 33132",TripAdvisor,33132,TRUE,33132
